 lat, long
33.6811,-112.058
33.6811,-112.058
33.6811,-112.058
33.6811,-112.058
33.7115,-78.9096
34.0004,-81.0334
34.0004,-81.0334
34.2066,-79.6559
34.5578,-80.5546
34.6939,-80.7889
34.706,-80.7612
34.749,-80.7616
34.749,-80.7616
34.7553,-82.9082
34.7557,-82.9078
34.756,-82.9076
34.8024,-82.4288
34.8285,-82.3516
34.8285,-82.3516
34.8417,-80.852
34.8688,-81.9526
34.8983,-81.9422
34.9151,-81.0129
34.9151,-81.0129
34.9151,-81.0129
34.9151,-81.0129
34.9151,-81.0129
34.9151,-81.0129
34.9251,-80.7278
34.9251,-80.7278
34.9251,-80.7278
34.9251,-80.7278
34.9251,-80.7278
34.9409,-80.9693
34.9409,-80.9693
34.9409,-80.9693
34.9409,-80.9693
34.9409,-80.9693
34.9473,-80.9995
34.9473,-80.9995
34.9473,-80.9995
34.9473,-80.9995
34.9473,-80.9995
34.9473,-80.9995
34.9664,-82.0274
34.9681,-81.0489
34.9681,-81.0489
34.9681,-81.0489
34.9681,-81.0489
34.9773,-80.8584
34.9805,-80.5255
34.9947,-81.2245
34.9947,-81.2245
34.9947,-81.2245
34.9947,-81.2245
34.9947,-81.2245
35.0053,-80.9503
35.0098,-80.5659
35.0108,-80.9266
35.0108,-80.9266
35.0108,-80.9266
35.0158,-81.6586
35.0178,-80.5372
35.0178,-80.5372
35.0364,-81.0164
35.039,-81.822
35.0502,-80.9908
35.0552,-80.8195
35.0552,-80.8195
35.0552,-80.8195
35.0578,-80.9589
35.0578,-80.9589
35.0578,-80.9589
35.0578,-80.9589
35.0578,-80.9589
35.0578,-80.9589
35.0578,-80.9589
35.0578,-80.9589
35.0604,-80.6958
35.0604,-80.6958
35.0652,-80.5909
35.0666,-80.7063
35.0666,-80.7063
35.0831,-80.6597
35.0831,-80.6597
35.0831,-80.6597
35.0831,-80.6597
35.0831,-80.6597
35.0831,-80.6597
35.0831,-80.6597
35.0831,-80.6597
35.0831,-80.6597
35.0868,-80.6719
35.0869,-80.9311
35.0873,-80.9315
35.0888,-80.6635
35.0888,-80.6635
35.091,-80.6681
35.1061,-81.2068
35.1095,-81.4942
35.11,-80.709
35.1109,-80.6888
35.1149,-80.705
35.1149,-80.705
35.1149,-80.705
35.1149,-80.705
35.1165,-80.8822
35.1172,-80.6956
35.1174,-80.6958
35.1184,-80.6963
35.1184,-80.6963
35.1184,-80.6962
35.1184,-80.6962
35.1184,-80.6962
35.1185,-80.6963
35.1185,-80.6963
35.1287,-80.9338
35.1287,-80.9338
35.1287,-80.9338
35.1287,-80.9338
35.1287,-80.9338
35.1287,-80.9338
35.1287,-80.9338
35.1287,-80.9338
35.1287,-80.9338
35.1295,-81.0079
35.1295,-81.0079
35.1295,-81.0079
35.1295,-81.0079
35.1295,-81.0079
35.1295,-81.0079
35.1297,-80.9798
35.1299,-80.9795
35.1299,-80.9795
35.1299,-80.9795
35.1299,-80.9795
35.13,-81.008
35.1316,-80.8577
35.1316,-80.8577
35.1316,-80.8577
35.1355,-80.7669
35.1355,-80.7669
35.1384,-80.7361
35.1384,-80.7361
35.1384,-80.7361
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1412,-80.877
35.1425,-80.7182
35.1425,-80.7182
35.1677,-80.7932
35.1714,-80.9084
35.1714,-80.9084
35.1858,-80.6087
35.1884,-79.4732
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.19,-80.83
35.1908,-80.7448
35.1936,-80.6846
35.1936,-80.6846
35.1936,-80.6846
35.1936,-80.6846
35.1936,-80.6846
35.1936,-80.6846
35.1936,-80.6846
35.1936,-80.6846
35.1936,-80.6846
35.1936,-80.6846
35.2001,-80.7653
35.2087,-80.6692
35.2087,-80.6692
35.2087,-80.6692
35.2087,-80.6692
35.2087,-80.6692
35.2087,-80.6692
35.2087,-80.6692
35.2087,-80.6692
35.2087,-80.6692
35.2103,-80.7661
35.2121,-80.7549
35.2132,-80.8231
35.2172,-81.1252
35.2172,-81.1252
35.2172,-81.1252
35.2172,-81.1252
35.2172,-81.1252
35.2172,-81.1252
35.2172,-81.1252
35.2172,-81.1252
35.2172,-81.1252
35.225,-80.9047
35.225,-80.9047
35.225,-80.9047
35.225,-80.9047
35.2271,-80.8431
35.2271,-80.8431
35.2271,-80.8431
35.2271,-80.8431
35.2358,-80.8964
35.2407,-80.9005
35.244,-81.044
35.244,-81.044
35.244,-81.044
35.2492,-81.0553
35.2492,-81.0553
35.2492,-81.0553
35.2492,-81.0553
35.2492,-81.0553
35.2492,-81.0553
35.2492,-81.0553
35.2495,-81.133
35.2516,-81.3806
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2516,-81.0795
35.2522,-80.8265
35.2522,-80.8265
35.257,-81.37
35.2583,-80.7948
35.2602,-81.2122
35.2655,-81.096
35.2689,-81.5337
35.2731,-80.9571
35.2758,-81.5344
35.2758,-81.5344
35.2758,-81.5344
35.2758,-81.5344
35.2758,-81.5344
35.2758,-81.5344
35.279,-80.955
35.2834,-80.8702
35.2836,-80.7638
35.2836,-80.7638
35.2886,-80.8209
35.2886,-80.8209
35.2894,-80.7014
35.3119,-81.0306
35.3119,-81.0306
35.3119,-81.0306
35.3119,-81.0306
35.3119,-81.0306
35.3119,-81.0306
35.3119,-81.0306
35.3119,-81.0306
35.3183,-80.7476
35.3334,-80.9948
35.3334,-80.7516
35.3334,-80.7516
35.3516,-81.0959
35.3549,-80.6203
35.3549,-80.6203
35.3549,-80.6203
35.3549,-80.6203
35.3549,-80.6203
35.3549,-80.6203
35.3549,-80.6203
35.3549,-80.6203
35.3549,-80.6203
35.3549,-80.6203
35.3573,-80.2044
35.3602,-80.7495
35.3754,-80.6758
35.3869,-80.7646
35.4007,-80.2004
35.4011,-80.8695
35.4011,-80.8695
35.4069,-81.0947
35.4069,-81.0947
35.4141,-80.6162
35.4141,-80.6162
35.4462,-80.9971
35.4539,-79.1582
35.4554,-80.862
35.4709,-80.2674
35.4733,-80.8726
35.4733,-80.8726
35.4733,-80.8726
35.4735,-80.3653
35.4788,-80.8764
35.4788,-80.8764
35.4788,-80.8764
35.4816,-81.1926
35.4816,-81.1926
35.4816,-81.1926
35.4816,-81.1926
35.4816,-81.1926
35.4816,-81.1926
35.4848,-80.6015
35.4848,-80.6015
35.4851,-81.1818
35.4858,-80.794
35.4878,-80.8791
35.52,-80.8123
35.5342,-82.4321
35.5342,-82.4321
35.5342,-82.4321
35.5481,-81.0829
35.5484,-81.0827
35.5484,-81.0826
35.5484,-81.0826
35.5485,-81.0828
35.5494,-80.4226
35.5633,-80.891
35.5774,-80.8226
35.5823,-80.8607
35.5823,-80.8607
35.5823,-80.8607
35.584,-80.8685
35.584,-80.8685
35.5888,-80.8325
35.5888,-80.8325
35.5888,-80.8325
35.5888,-80.8325
35.5888,-80.8325
35.5888,-80.8325
35.5889,-80.832
35.5889,-80.832
35.5889,-80.832
35.5889,-80.832
35.5889,-80.832
35.5889,-80.832
35.5889,-80.832
35.5889,-80.832
35.6187,-80.4022
35.6187,-80.4022
35.6489,-80.493
35.6489,-80.493
35.6489,-80.493
35.6489,-80.493
35.6489,-80.493
35.6515,-80.4889
35.6565,-80.4747
35.6565,-80.4747
35.7062,-80.5092
35.7346,-80.2092
35.7538,-80.8982
35.7667,-78.6008
35.781,-80.8887
35.781,-80.8887
35.781,-80.8887
35.781,-80.8887
35.781,-80.8887
35.781,-80.8887
35.781,-80.8887
35.7832,-80.8801
35.799,-80.894
35.799,-80.894
35.8008,-80.5227
35.8008,-80.5227
35.8008,-80.5227
35.8008,-80.5227
35.8322,-80.9088
35.8338,-80.8735
35.8353,-80.2427
35.8353,-80.2427
35.8353,-80.2427
35.8353,-80.2427
35.8353,-80.2427
35.8353,-80.2427
35.8353,-80.2427
35.8353,-80.2427
35.8403,-81.4897
35.8631,-81.4906
35.8631,-81.4906
35.8631,-81.4906
35.8631,-81.4906
35.8631,-81.4906
35.8819,-80.3213
35.8819,-80.3213
35.8819,-80.3213
36.1226,-80.0707
36.1226,-80.0707
36.1226,-80.0707
36.1289,-80.0641
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.2245,-79.8901
36.3189,-80.1484
36.3189,-80.1484
36.5176,-81.5269
36.6434,-76.242
36.6434,-76.242
37.4638,-77.398
37.4638,-77.398
37.6791,-97.3216
38.7678,-77.7079
40.8699,-73.0448
42.5045,-84.3201
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
37.7284,-77.5544
37.7284,-77.5544
37.8129,-78.5093
38.0068,-78.6
38.0068,-78.6
38.0132,-78.0347
38.0527,-78.4984
38.0699,-78.6755
38.072,-78.4614
38.0774,-78.9035
38.0936,-78.5611
38.0936,-78.5611
38.0936,-78.5611
38.0936,-78.5611
38.0936,-78.5611
38.094,-78.561
38.0985,-78.4646
38.0985,-78.4646
38.0985,-78.4646
38.0985,-78.4646
38.0985,-78.4646
38.0985,-78.4646
38.0986,-78.4644
38.0986,-78.4644
38.0986,-78.4644
38.0986,-78.4644
38.0995,-78.4085
38.1341,-78.4344
38.1341,-78.4344
38.1341,-78.4344
38.1341,-78.4344
38.1341,-78.4344
38.1353,-77.5215
38.1353,-77.5215
38.1353,-77.5215
38.1353,-77.5215
38.1353,-77.5215
38.1353,-77.5215
38.1353,-77.5215
38.24,-78.4065
38.2542,-77.4991
38.2542,-77.4991
38.2542,-77.4991
38.2542,-77.4991
38.2542,-77.4991
38.2995,-77.4772
38.3526,-77.7542
38.3755,-78.3028
38.3804,-78.2575
38.3804,-78.2575
38.3804,-78.2575
38.3804,-78.2575
38.3804,-78.2575
38.3804,-78.2575
38.3804,-78.2575
38.3804,-78.2575
38.3804,-78.2575
38.3804,-78.2575
38.7627,-77.4618
38.7627,-77.4618
38.7627,-77.4618
38.7627,-77.4618
38.7627,-77.4618
38.7627,-77.4618
38.7627,-77.4618
38.7627,-77.4618
38.8938,-82.994
39.032,-83.118
39.1971,-83.6101
39.338,-82.9895
39.338,-82.9895
39.906,-83.0829
39.906,-83.0829
39.906,-83.0829
39.9435,-83.0778
33.5242,-84.359
33.5242,-84.359
33.6372,-96.6184
33.6372,-96.6184
36.0725,-86.724
38.6785,-84.6009
38.6785,-84.6009
38.6785,-84.6009
38.6785,-84.6009
38.6785,-84.6009
38.6785,-84.6009
38.6785,-84.6009
38.7229,-84.8116
38.7229,-84.8116
38.8581,-84.2273
38.8875,-84.6328
38.9228,-84.028
38.9346,-84.6602
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.9406,-84.3943
38.967,-84.6148
38.9941,-84.642
38.9941,-84.642
38.9941,-84.642
39.0026,-84.4234
39.0026,-84.4234
39.0026,-84.4234
39.0067,-84.3538
39.03,-84.559
39.0397,-84.2339
39.0397,-84.2339
39.0397,-84.2339
39.0397,-84.2339
39.0397,-84.2339
39.0397,-84.2339
39.0545,-84.6031
39.0545,-84.6031
39.0545,-84.6031
39.0545,-84.6031
39.0708,-84.5212
39.0708,-84.5212
39.0713,-84.3758
39.0713,-84.3758
39.0713,-84.3758
39.0717,-83.6503
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.09,-84.51
39.0956,-84.4916
39.0957,-84.1451
39.1072,-84.502
39.1092,-84.6108
39.1109,-84.5545
39.1109,-84.5545
39.1186,-84.5815
39.1191,-84.351
39.1221,-84.1398
39.1301,-84.601
39.1301,-84.601
39.1301,-84.601
39.1301,-84.601
39.1301,-84.601
39.1301,-84.601
39.1361,-84.4355
39.1432,-84.5217
39.149,-84.4659
39.149,-84.4659
39.149,-84.4659
39.149,-84.4659
39.1503,-85.1324
39.1503,-85.1324
39.1524,-84.5967
39.1524,-84.5967
39.1524,-84.5967
39.1524,-84.5967
39.1524,-84.5967
39.1524,-84.5967
39.1642,-84.4522
39.1661,-84.4959
39.1668,-84.5382
39.1679,-83.6064
39.1679,-83.6064
39.1696,-84.5478
39.1871,-84.6533
39.1871,-84.6533
39.1871,-84.6533
39.1871,-84.6533
39.1871,-84.6533
39.1871,-84.6533
39.1871,-84.6533
39.1871,-84.6533
39.1871,-84.6533
39.1918,-84.2524
39.1918,-84.2524
39.1918,-84.2524
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1939,-84.2444
39.1971,-83.6101
39.1981,-84.737
39.1981,-84.737
39.1981,-84.737
39.1981,-84.737
39.202,-84.4775
39.21,-84.395
39.21,-84.395
39.21,-84.395
39.2137,-84.3002
39.2275,-84.55
39.2353,-84.4619
39.2384,-84.5931
39.2384,-84.5931
39.2384,-84.5931
39.2418,-84.5437
39.2438,-84.5494
39.244,-84.5482
39.2444,-84.5491
39.2444,-84.548
39.2445,-84.2588
39.2448,-84.5484
39.2449,-84.5486
39.2638,-84.4092
39.2669,-84.3159
39.2672,-84.5993
39.2692,-84.3307
39.2837,-84.475
39.2837,-84.475
39.2837,-84.475
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.2868,-84.4683
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.297,-84.5635
39.3001,-85.2221
39.3008,-84.881
39.3133,-84.6488
39.3133,-84.6488
39.3133,-84.6488
39.3133,-84.6488
39.3133,-84.6488
39.3133,-84.6488
39.3225,-84.5031
39.3225,-84.5031
39.3225,-84.5031
39.3301,-84.5162
39.3301,-84.5162
39.3301,-84.5162
39.3301,-84.5162
39.3301,-84.5162
39.3301,-84.5162
39.3301,-84.5162
39.3301,-84.5162
39.3357,-84.3149
39.3372,-84.5599
39.3402,-84.3998
39.3402,-84.3998
39.3402,-84.3998
39.3409,-84.2166
39.3409,-84.2166
39.3537,-84.7761
39.3554,-84.3962
39.3554,-84.3962
39.3554,-84.3962
39.3554,-84.3962
39.3554,-84.3962
39.3554,-84.3962
39.3554,-84.3962
39.3554,-84.3962
39.358,-84.2473
39.3602,-84.3106
39.3697,-84.2661
39.3706,-84.5481
39.3706,-84.5481
39.3749,-84.5489
39.3848,-84.5495
39.3976,-84.5326
39.4174,-84.3671
39.4271,-84.4515
39.4271,-84.4515
39.4271,-84.4515
39.4352,-84.2059
39.4353,-83.8296
39.4353,-83.8296
39.4353,-83.8296
39.4353,-83.8296
39.4413,-84.3652
39.4488,-83.8417
39.482,-84.48
39.4937,-84.2963
39.5129,-84.7402
39.5235,-84.3931
39.5235,-84.3931
39.5235,-84.3931
39.5321,-84.3896
39.5321,-84.3896
39.5321,-84.3896
39.5321,-84.3896
39.5321,-84.3896
39.537,-83.455
39.547,-84.438
39.5504,-84.7258
39.6749,-84.1136
40.0985,-83.1537
41.1009,-81.4553
41.1009,-81.4553
41.1009,-81.4553
41.1017,-81.4561
34.4987,-103.284
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
36.1149,-115.216
36.1149,-115.216
36.1149,-115.216
36.1149,-115.216
38.2758,-104.606
38.2758,-104.606
38.2758,-104.606
38.2758,-104.606
38.2758,-104.606
38.2985,-104.613
38.3003,-104.613
38.3003,-104.613
38.3003,-104.613
38.6996,-104.701
38.7753,-104.818
38.8361,-104.85
38.8361,-104.85
38.8361,-104.85
38.8361,-104.85
38.8361,-104.85
38.8361,-104.85
38.8377,-104.837
38.8386,-104.76
38.8386,-104.76
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8433,-104.794
38.8435,-104.439
38.855,-104.906
38.8558,-104.854
38.8658,-104.679
38.878,-104.828
38.9096,-104.785
38.9214,-104.76
38.9286,-104.658
38.9969,-105.062
39.0237,-104.693
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7319,-105.179
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7403,-105.05
39.7436,-105.064
39.7436,-105.064
39.7436,-105.064
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
40.625,-103.22
25.8271,-80.2415
36.6955,-93.115
36.6955,-93.115
37.6774,-92.6567
37.6774,-92.6567
37.685,-92.655
37.9446,-92.27
37.9446,-92.27
37.9512,-91.7308
38.003,-92.7554
38.0031,-92.7557
38.0031,-92.7557
38.0031,-92.7557
38.0031,-92.7556
38.0031,-92.7555
38.0031,-92.7555
38.0032,-92.7555
38.0032,-92.7554
38.0032,-92.7554
38.0032,-92.7554
38.0035,-92.7555
38.0185,-92.7677
38.0185,-92.7677
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.0571,-91.4017
38.138,-92.6664
38.138,-92.6664
38.138,-92.6664
38.138,-92.6664
38.138,-92.6664
38.138,-92.6664
38.138,-92.6664
38.138,-92.6664
38.138,-92.6664
38.138,-92.6664
38.1532,-92.629
38.1919,-91.9422
38.1919,-91.9422
38.1919,-91.9422
38.3074,-91.6263
38.388,-93.7821
38.388,-93.7821
38.4845,-92.8107
38.4856,-91.8513
38.4856,-91.8513
38.4856,-91.8513
38.4856,-91.8513
38.4856,-91.8513
38.4856,-91.8513
38.4856,-91.8513
38.4856,-91.8513
38.5434,-92.0716
38.5451,-91.9401
38.5462,-92.1525
38.5462,-92.1525
38.5526,-92.1196
38.5526,-92.1196
38.5533,-91.9293
38.5773,-92.2443
38.5773,-92.2443
38.5773,-92.2443
38.5773,-92.2443
38.5773,-92.2443
38.5773,-92.2443
38.5773,-92.2443
38.5773,-92.2443
38.5773,-92.2443
38.5777,-92.1822
38.5794,-92.1805
38.5794,-92.1805
38.5794,-92.1805
38.5794,-92.1805
38.5794,-92.1805
38.5794,-92.1805
38.6137,-92.5709
38.6138,-92.5712
38.6138,-92.571
38.6138,-92.5709
38.6138,-92.5708
38.6138,-92.5708
38.6139,-92.5711
38.6139,-92.5711
38.6139,-92.571
38.6139,-92.5709
38.6139,-92.5709
38.6141,-92.5708
38.6328,-92.1163
38.6328,-92.1163
38.6328,-92.1163
38.6328,-92.1163
38.6328,-92.1163
38.6328,-92.1163
38.6328,-92.1163
38.6328,-92.1163
38.6372,-90.3776
38.6551,-92.118
38.7023,-90.3644
38.7023,-90.3644
38.7023,-90.3644
38.7066,-91.6237
38.71,-92.083
38.71,-92.083
38.71,-92.083
38.71,-92.083
38.7474,-92.2718
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8023,-90.6737
38.8032,-90.8533
38.805,-91.174
38.835,-91.9562
38.835,-91.9562
38.835,-91.9562
38.8356,-92.4121
38.8518,-91.9605
38.8518,-91.9605
38.8518,-91.9605
38.9023,-91.4909
38.9136,-92.3006
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.9348,-92.3639
38.937,-92.315
38.9378,-92.3343
38.9382,-92.3049
38.9382,-92.3049
38.9574,-92.369
38.9646,-92.3543
38.9647,-92.3539
38.9647,-92.3537
38.9649,-92.3541
38.9649,-92.3541
38.965,-92.3541
38.9788,-92.3737
38.9839,-91.5085
38.995,-92.3112
38.995,-92.3112
38.995,-92.3112
38.995,-92.3112
38.995,-92.3112
39.0075,-92.2072
39.0705,-93.7133
39.0705,-93.7133
39.0705,-93.7133
39.0705,-93.7133
39.0705,-93.7133
39.0705,-93.7133
39.0705,-93.7133
39.1454,-92.1743
39.1712,-91.8895
39.1715,-91.8806
39.173,-91.8872
39.2811,-92.3427
39.4202,-92.4358
39.513,-91.5311
39.6546,-91.723
39.6546,-91.723
39.6574,-91.7342
39.6574,-91.7342
39.9153,-94.8088
40.7808,-92.7421
32.2901,-84.974
32.4059,-84.9729
32.4245,-84.9481
32.4512,-84.9777
32.4653,-84.9803
32.4653,-84.9803
32.4653,-84.9803
32.473,-84.9795
32.4779,-84.898
32.4779,-84.898
32.4779,-84.898
32.4779,-84.898
32.4781,-85.124
32.4978,-85.0234
32.4978,-85.0234
32.5161,-84.9785
32.5161,-84.9785
32.5369,-84.9274
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.5488,-84.9241
32.6288,-85.0017
32.6288,-85.0017
32.6793,-84.7425
32.8101,-84.696
33.0243,-85.0739
33.0243,-85.0739
33.0943,-84.9032
33.111,-84.8887
33.3628,-84.7938
33.3628,-84.7938
33.3628,-84.7938
33.3958,-84.7121
33.6692,-84.4399
33.6692,-84.4399
33.6692,-84.4399
33.6692,-84.4399
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
33.7792,-84.4118
40.0338,-75.1731
40.0338,-75.1731
40.0338,-75.1731
44.0442,-123.003
44.0442,-123.003
44.0442,-123.003
44.0442,-123.003
44.0442,-123.003
44.0443,-123.003
44.0443,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0446,-123.003
44.0451,-123.044
44.0451,-123.044
44.0451,-123.044
44.046,-122.977
44.046,-122.977
44.046,-122.977
44.046,-122.977
44.046,-122.977
44.046,-122.977
44.0528,-123.128
44.0528,-123.128
44.0528,-123.128
44.0528,-123.128
44.0528,-123.128
44.0528,-123.128
44.0528,-123.128
44.1673,-123.022
44.3245,-123.32
44.3836,-122.545
44.3981,-122.729
44.3981,-122.729
44.3981,-122.729
44.3981,-122.729
44.3981,-122.729
44.3981,-122.729
44.3981,-122.729
44.4425,-122.787
44.453,-123.106
44.5025,-122.842
44.5135,-122.92
44.5199,-122.908
44.5272,-122.907
44.5274,-122.882
44.5316,-122.882
44.5316,-122.882
44.5316,-122.882
44.5316,-122.882
44.5316,-122.882
44.5316,-122.882
44.5316,-122.882
44.5316,-122.882
44.537,-122.928
44.5388,-123.372
44.539,-123.363
44.539,-122.909
44.5393,-123.28
44.5393,-123.28
44.5393,-123.28
44.5393,-123.28
44.5393,-123.28
44.5393,-123.28
44.5405,-123.257
44.5442,-123.266
44.547,-122.913
44.5488,-123.392
44.5488,-123.392
44.5488,-123.392
44.5488,-123.392
44.5488,-123.392
44.5488,-123.392
44.5497,-123.111
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5597,-123.264
44.5605,-123.366
44.561,-123.33
44.5664,-123.259
